date,title,read_count
2024-12-02,定增绝对要到20了,192
2024-12-01,@@午后可以停止卖出了！,6115
2024-12-01,傻玩意,4748
2024-12-01,紫外线,266
2024-12-01,百川入汇9900,229
2024-12-01,A168168A,6414
2024-12-01,抛光手中股票，等过年再玩,9426
2024-12-01,股友K5q5378123,4
2024-11-28,德美化工：融资净偿还82.2万元，融资余额1.59亿元（11-28）,1280
2024-11-30,大眼看两融,9618
2024-11-28,新高了啊稳住啊,3939
2024-11-28,脉动动脉,735
2024-11-28,002619 或 002374,1047002619
2024-11-27,德美化工：融资净偿还233.92万元，融资余额1.6亿元（11-27）,1460
2024-11-27,那个一万多手砸的漂亮   要回3元时代了,8744
2024-11-27,50总要碰一下吧,454450
2024-11-27,云里雾里江湖再见,7945
2024-11-27,股市反向风向标33,7411
2024-11-27,向上的蔡翼扬,9525
2024-11-27,股友9P83N83152,825
2024-11-26,德美化工：融资净买入106.12万元，融资余额1.62亿元（11-26）,1570
2024-11-27,股友fyfy3166,3321
2024-11-26,股友n0G7ai,968
2024-11-26,隔壁的mm,7639
2024-11-26,要到22以下,5243
2024-11-26,紫外线,34461
2024-11-26,小红红红12547,1322
2024-11-26,股友7I76699f90,482
2024-11-26,低位上引线？试盘吗,7425
2024-11-25,德美化工：连续5日融资净偿还累计3229.09万元（11-25）,1540
2024-11-26,张念如,425
2024-11-25,股市反向风向标33,8215
2024-11-25,惊不惊喜意不意外，才到5.31，卧槽,922
2024-11-25,henry的忧伤,8245
2024-11-24,德美化工：连续4日融资净偿还累计2859.98万元（11-24）,1750
2024-11-24,股友31O3301R00,3932
2024-11-24,股友31O3301R00,7444
2024-11-24,股友07223Cw196,4844
2024-11-24,向上出货,914
2024-11-24,星光高照,2219
2024-11-24,疫苗系尾盘各种助攻来了,8233
2024-11-24,玩法就是吸引足够热度，然后杀猪,3724
2024-11-21,德美化工：连续3日融资净偿还累计2194.93万元（11-21）,1760
2024-11-23,大眼看两融,3
2024-11-22,天涯名月刀,6315
2024-11-22,世界杯王子,4340
2024-12-11,快跑吧，崩盘的时候快到了,793
2024-12-11,已经赔280万了准备下星期割了,9720
2024-12-11,精准的南宫杰,5811
2024-12-11,小散6234,1610
2024-12-11,人家都涨的老猛了！这个这么没有别人猛呢！,860
2024-12-11,翻倍的牛市别错过,712
2024-12-11,风_巢之九强生物,2231
2024-12-11,小散6234,9228
2024-12-11,融中资本,9734
2024-12-11,乌龙指了，所有票都跌呢,4120
2024-12-10,九强生物：连续5日融资净买入累计385.23万元（12-10）,290
2024-12-11,悟空50,8936
2024-12-10,宽容的何小达1,6630
2024-12-10,七天玄女,2332
2024-12-10,谁都不扶就服你，MMMP垃圾走了你慢慢玩,3042
2024-12-10,融中资本,226
2024-12-10,小妞妞牛,7314
2024-12-10,看看有没有跟风抛盘？,8142
2024-12-10,要你命叁千点,8313
2024-12-10,女朋友是大脸妹,6720
2024-12-10,国药投资增持九强生物 持股比例提升至23.49%,7654
2024-12-10,牛狂人,1932
2024-12-10,十米跳台,3313
2024-12-10,在这太受罪清仓销户去上班,7039
2024-12-10,垃圾砸尾盘   最恶心的人,7319
2024-12-10,宽容的何小达1,4119
2024-12-10,股友322t32929m,4124
2024-12-09,九强生物：连续4日融资净买入累计345.33万元（12-09）,590
2024-12-09,噜噜噜,5920
2024-12-09,九强生物：国药投资拟受让5%公司股份,7847
2024-12-09,九强生物：国药投资拟受让5%公司股份,2750
2024-12-09,股友z725119P97,1244
2024-12-09,国药投资斥资4.01亿元增持九强生物5%股权 持股比例提升至23.49%,4150
2024-12-09,马的，抄底在半山腰啊，不会爆仓吧,6046
2024-12-09,九强生物：中国医药投资有限公司持股比例已升至23.49%,5353
2024-12-09,九强生物：刘希持股比例已降至9.29%,3502
2024-12-09,九强生物获两项医疗器械注册证,1240
2024-12-09,九强生物：取得医疗器械注册证书,1460
2024-12-09,缩量下跌 没啥意义 想明天最后一天拉上去 完全是吃屁,4733
2024-12-09,九强生物:简式权益变动报告书,2280
2024-12-09,九强生物:广发证券股份有限公司财务顾问核查意见,2100
2024-12-09,九强生物:详式权益变动报告书,2060
2024-12-09,宽容的何小达1,337
2024-12-09,夜蒲pk,4640
2024-12-09,一分冲天,9831
2024-12-09,交易俗手,7727
2024-12-09,股友C78122392X,374
2024-12-09,啊啊啊是的,6536
2024-12-09,股友m8kBCQ,720
2024-12-08,九强生物：连续3日融资净买入累计124.78万元（12-08）,750
2024-12-09,多久了还没回40还没三安强势,2834
2024-12-08,炒不好就炖,4738
2024-12-08,赶紧跑，还要破位要大跌,9312
2024-12-08,股友6908263o6L,2826
2024-12-08,精准的南宫杰,3221
2024-12-08,股友GvQ3Qc,92156
2024-12-08,看看有没有跟风抛盘？,2523
2024-12-08,程逼一路阴跌到8元左右，拭目以待,5422
2024-12-08,还有这么多唱多的，哈哈哈哈,9944
2024-12-05,九强生物：融资净买入8.18万元，融资余额1.76亿元（12-05）,820
2024-12-08,人有为,7341
2024-12-07,翻倍的牛市别错过,9131
2024-12-07,大眼看两融,620
2024-12-05,九强生物：获得化学发光免疫分析仪及前带现象检测相关专利证书,2990
2024-12-05,九强生物：目前公司产品已成功进入东欧、西欧多个国家和地区,3510
2024-12-05,冰雪聪明的墨韵7,2121
2024-12-05,本周领跌的的领头羊就是百合。太垃圾 没语言说了 大盘都要飘起来了。这垃圾跟着跌不跟着涨,7223
2024-12-05,九强生物获两项专利证书,3622
2024-12-04,九强生物：融资净买入61.38万元，融资余额1.76亿元（12-04）,950
2024-12-04,股友6908263o6L,9012
2024-12-03,九强生物：融资净偿还287.66万元，融资余额1.75亿元（12-03）,980
2024-12-03,吹一次牛皮，暴跌一次，欢迎使劲吹,4
2024-12-03,吞食鳗,4130
2024-12-03,只信美股能赚钱,6412
2024-12-10,永安行：融资净偿还371.77万元，融资余额4.71亿元（12-10）,1065
2024-12-11,基民vDWo65,6436
2024-12-11,股友feitian,9036
2024-12-11,宏图民丰得钟馗,2015
2024-12-11,真耳机没涨起来之前 这个耳机还是哪里来回哪里去吧,595
2024-12-11,开朗的石伟涛,4226
2024-12-11,开朗的石伟涛,579
2024-12-11,已经被边缘化了，今天大盘子医药股都长得这么好,3145
2024-12-11,净资产为零   涨势真牛,9118
2024-12-11,下午社区团购 水产板块 肯定要拉起。国联水产带头大哥给你打板。,4737
2024-12-11,勤奋的天恋欣13,5817
2024-12-11,提前复盘12.11,412
2024-12-10,还要发行股票，不肯涨，就趁势压价,149
2024-12-10,龍行天下王一凡,3331
2024-12-10,股友17V0N28891,1748
2024-12-10,根据最低价5.32元应该在5.82和5.87元卖出金杯;逢低买入,2821
2024-12-10,钵钵熊,3530
2024-12-10,开朗的石伟涛,9031
2024-12-10,江门庄神哥6,7628
2024-12-10,财运来财地欧阳锋,3817
2024-12-10,连滚带爬到了山底,243
2024-12-10,股友17V0N28891,9610
2024-12-10,股友17V0N28891,521
2024-12-10,股友6083P5301H,9537
2024-12-10,远志静宁8969,9642
2024-12-10,第五大庄,1730
2024-12-10,股友Z3767Q7906,385
2024-12-09,永安行：融资净偿还410.43万元，融资余额4.74亿元（12-09）,740
2024-12-09,意大利韭菜收割机,485
2024-12-09,一路长虹ss,2240
2024-12-09,红酒炖玫瑰花,226
2024-12-09,天天allin,9928
2024-12-09,汉滟滪,6723
2024-12-09,主力已撤资，我们继续等待奇迹吧,1037
2024-12-09,头铁才亏钱,7521
2024-12-09,天天allin,756
2024-12-09,十四块永安行便宜,7727
2024-12-09,天天allin,131
2024-12-09,小满胜万全123,6446
2024-12-09,股友En6ZYH,9547
2024-12-09,股友En6ZYH,1112
2024-12-09,温陵北路888,9937
2024-12-09,———      黑庄再自己买，自己卖,3711
2024-12-08,永安行：融资净买入6.49万元，融资余额4.78亿元（12-08）,900
2024-12-09,高da端,145
2024-12-08,关灯吃面两行泪,6221
2024-12-08,关灯吃面两行泪,2029
2024-12-08,谁都不扶就服你，MMMP垃圾走了你慢慢玩,859
2024-12-08,虽然没有机会持有担希望科拓树起,7622
2024-12-08,这货还没看到企稳，想入的慎重，估计还在卖套呢。,3443
2024-12-08,宏图民丰得钟馗,480
2024-12-08,每天都有资金流出，流入的不是钱么，大变？,2948
2024-12-08,股友7230669nT2,9225
2024-12-08,红酒炖玫瑰花,8647
2024-12-08,基民2P0T680890,6043
2024-12-08,猎杀时刻A,24
2024-12-08,一路长虹ss,1428
2024-12-08,汉滟滪,3918
2024-12-08,Gqh大赌徒,7942
2024-12-08,堆金来财得向问天,8742
2024-12-08,堆金来财得向问天,3039
2024-12-08,股友m0V7898722,1914
2024-12-08,年青人不讲武德，耗子尾计,7425
2024-12-08,股友85V15w6263,720
2024-12-08,ST，杀融资的票一半在ST前都会暴力拉一下，换筹码套小散4444444444444444444444444444444444444444444,5543
2024-12-08,你砸我也砸，哈哈,5316
2024-12-08,万仙阵,8034
2024-12-11,盘后说市2020-12-11,6225
2024-12-08,liujinpengde,5142
2024-12-07,股海无涯回本就走,3525
2024-12-07,今天唯一持仓红的  虽然还是亏了很多 还得红 心理舒服多了,7728
2024-12-07,CJN_0018,9437
2024-12-07,liujinpengde,5617
2024-12-07,米烧粥777,3513
2024-12-07,大眼看两融,5835
2024-12-07,哈哈哈哈哈哈啦,3730
2024-12-07,勇闯股市的Mike,8432
2024-12-06,股友57697x3G92,7845
2024-12-06,股友62C5322o62,920
2024-12-06,东财网友5326513444256308,5311
2024-12-16,对，套死这SB庄,5419
2024-04-30,股友37c123L210,3917
2024-03-12,福建南安,133
2024-08-09,干里来,2038
2024-07-15,有礼貌的俞婧2,8347
2024-05-31,首家A+B股面值退市股：神州长城今日摘牌 市值仅剩4亿,3
2024-05-31,ial1950,7247
2024-05-31,只要有仁东控股这种奇葩现象在，小散只会攥紧钱袋稳出手,793
2024-01-01,干里来,247
2024-12-31,该股会跌到1.7附近。立贴为证,2634
2024-12-27,大卫David,8424
2024-12-26,干里来,9624
2024-12-25,淘金客168,9217
2024-12-25,ial1950,441
2024-12-25,切一点点你的爱,4242
2024-12-25,淘金客168,7720
2024-12-24,淘金客168,42
2024-12-24,这通砸呀,6936
2024-12-23,账户已注销,15
2024-12-23,股赢天下太坑人了,3841
2024-12-19,砸种，砸种，砸种些管住你的溅手。,851
2024-12-19,玻璃期货涨这里跌，周末有大利空吗,8326
2024-12-18,淘金客168,3812
2024-12-16,wsg万三哥,4127
2024-12-13,股市精通高手,309
2024-12-13,股市精通高手,71221
2024-12-13,股改最害人,220
2024-12-13,最起码15元，接下来就是发行价处等你,5844
2024-12-13,涨高了卖跌下来买哈哈,7711
2024-12-12,wsg万三哥,592
2024-12-12,创业半B基150153,8434
2024-12-11,R仔RC,75100
2024-12-11,大般若,7644
2024-12-10,快跑吧最多值5元,671
2024-12-09,ial1950,4146
2024-12-07,心细如尘的折竹声,3817
2024-12-06,股市精通高手,3142
2024-12-06,南大的主力是个狠人。杀小散从来不心软，磨到小散不得不抛,4633
2024-12-06,你信吗？有人花167元干掉3亿多元市值 确有其事！,4
2024-12-06,账户已注销,2127
2024-12-06,n1428931817832a4,623
2024-12-06,每天只买暴跌股,5927
2024-12-06,砸到5元，增发价4元,6848
2024-12-06,宝总助理,7024
2024-12-05,以梦为马赚大钱,9247
2024-12-05,宝总助理,394
2024-12-05,今天赚了5000跑了哈哈,243
2024-12-05,短线操作99,8811
2024-12-05,Jacky21,1725
2024-12-05,红灯停绿灯行,290
2024-12-04,浴凰腾飞,3111
2024-12-03,周一继续，这次堪比9月18下杀,931
2024-12-03,棕榈油外盘参考24分钟,8548
2024-12-03,lqrsgo,715
2024-12-02,歧途漫记,7016
2024-11-30,B不上,6425
2024-11-29,股市精通高手,4639
2024-11-29,天融信钉子户,957
2024-11-29,还珠哥哥aa,4930
2024-11-29,这货牙科材料不炒嘛,4231
2024-11-28,股市精通高手,9345
2024-11-28,还珠哥哥aa,918
2024-11-28,重磅：跌停  跌停 跌停,3840
2024-11-27,看谁跑的快哈哈哈,9842
2024-11-27,跌下来是机会！,9310
2024-11-26,太不靠谱,243
2024-11-26,法拉利70qutw,8411
2024-11-25,章鱼帝的智慧,571
2024-11-25,臭不要脸的也不跟汾酒学学,9830
2024-11-25,法拉利70qutw,6517
2024-11-25,下午反转，7.51收盘啊,1239
2024-11-18,A+B股双退首例！神州长城A、B股同时因面值退市 还有这家公司或即将步后尘,62996
2024-11-17,九天云月,7040
2024-11-17,深交所：神州长城股份有限公司股票终止上市,26
2024-11-16,股价相继“破面” 神州长城AB股双双退市,1
2024-11-14,B不上,71
2024-11-07,wsg万三哥,5243
2024-11-03,B不上,5045
2024-10-30,ial1950,8835
2024-10-30,B不上,193
2024-12-11,sunsoft,4745
2024-12-11,高贵典雅的蒋日轩,844
2024-12-11,高贵典雅的蒋日轩,822
2024-12-11,研报点睛：午后走高！关注板块投资机会,47253
2024-12-11,股友0y03X03058,876
2024-12-11,下周一满仓买,4036
2024-12-11,sunsoft,2111
2024-12-11,肉松饭汁量化策略,4432
2024-12-11,股市6元以下随便买，快捷又方便，6.2拍卖？做你的大头梦去吧。,5932
2024-12-11,八费特师,6817
2024-12-11,大吉任我行,4742
2024-12-11,高贵典雅的蒋日轩,4517
2024-12-11,大吉任我行,2325
2024-12-11,格局不能当饭吃,6536
2024-12-11,基民0wH9875515,1137
2024-12-11,一天破掉两个低点，接下来破八是铁定的了,1334
2024-12-11,一下掉的太很了！一点无语了,9530
2024-12-11,回头看利用缺口吸筹哈哈哈！,4847
2024-12-11,c9352014285765066,7319
2024-12-11,回头的机会已经没有了 持续下跌,7540
2024-12-11,风姿绰约的余翔云,4640
2024-12-11,股友R6612m8330,5248
2024-12-11,天价有天量 量价齐升 再完美不过了 这人气 这消息面 坐等新高,3613
2024-12-11,12.11,1812
2024-12-11,海盗王卢阿,5437
2024-12-11,张小见钱,639
2024-12-11,张小见钱,6931
2024-12-11,今天唯一持仓红的  虽然还是亏了很多 还得红 心理舒服多了,9116
2024-12-11,这TM老鼠仓还没建完吗，小心撑死,5137
2024-12-11,温州张智霖,9030
2024-12-11,善良的周琦1,443
2024-12-11,低吸15万股,7845
2024-12-11,股海_神雕,3337
2024-12-11,股海_神雕,9022
2024-12-11,婀娜的岳翔涵,8343
2024-12-11,昨天割肉果断换了艾比森 你个垃圾,643
2024-12-10,佰维存储：连续6日融资净偿还累计2.38亿元（12-10）,480
2024-12-11,和气民丰地小燕子,942
2024-12-11,n14277240379d3a4,5722
2024-12-11,基本美好,8749
2024-12-11,劝君莫du泡沫股,5749
2024-12-11,sunsoft,8913
2024-12-10,半仓主义,815
2024-12-10,【明日主题前瞻】满足AI数据中心建设紧迫性需求，海外SOFC渗透率或将进一步提升,38391
2024-12-10,夏至未至2021,8139
2024-12-10,这种垃圾股票，居然那么多散户看好,5541
2024-12-10,A股股票回购一览：94家公司披露回购进展,532114
2024-12-10,真的是绞肉机啊，我靠,8542
2024-12-10,思钓考的货色,928
2024-12-10,AI PC概念下跌1.07%，6股主力资金净流出超亿元,22771
2024-12-10,股海_神雕,37495
2024-12-10,股友0l853R9318,7346
2024-12-10,没格局666,224
2024-12-10,张學嘢,6328
2024-12-10,懂得分享地赵灵儿,318
2024-12-10,不要慌，是技术性调整,35
2024-12-10,反弹诱多结束，今晚继续暴跌，尾盘14490加空,9637
2024-12-10,c9352014285765066,3211
2024-12-10,都 是无脑的散户天天大幅加仓，你说会来吗,9717
2024-12-10,招财暴富的小韭菜,727
2024-12-10,最多值12元的，快跑吧,593
2024-12-10,婀娜的岳翔涵,340
2024-12-10,股友Y93Je1,5111
2024-12-10,这个是什么鬼！怎么一下掉了这么多！,66
2024-12-10,珞珈财经：白酒持续表现，指数探底回升，能抄底吗?,6339
2024-12-10,存储器涨价影响几何,762216
2024-12-10,开盘赚钱,3732
2024-12-10,我昨天割在最低点,4826
2024-12-10,明天如果高开就会大涨！！,213
2024-12-10,海南南海海水养鱼，不，是捕鱼，养鱼需要技术,884
2024-12-10,股友218K1P8217,557
2024-12-10,提前复盘12.11,516
2024-12-10,努力点啊，49买,592
2024-12-10,股友9212122Gm9,1815
2024-12-10,善良的周琦1,8523
2024-12-10,AI眼镜新品陆续亮相 6只概念股年内涨幅抢眼,1
2024-12-10,AI眼镜出货量有望大幅增长，机构高频调研9只概念股,1
2024-12-10,深圳不倒翁OK,2447
2024-12-10,"估计下午二点前是最后的出货时间,天地板的可能性大增",7630
2024-12-09,佰维存储：连续5日融资净偿还累计2.2亿元（12-09）,780
2024-12-11,散户主力非对称28点投降计划,8345
2024-12-11,这是搞半导体的公司吗，差距这么大,792
2024-12-11,云南的股票云南白药，太牛逼太活跃了，招架不住,2936
2024-12-11,白酒指数周跌3.62%，本地营业部资金持续“出逃”今世缘丨酒市周报,447416
2024-12-11,好歹开个思域吧,6148
2024-12-11,股友077vi32791,2430
2024-12-11,湖北宋宇飞,219
2024-12-11,这绿帽王八庄家没啥筹码可砸了，快完蛋了。,266
2024-12-11,股友51D6803w22,6445
2024-12-11,湖北宋宇飞,8633
2024-12-11,潜伏加特,7640
2024-12-11,"公公厉害了,七连跪.",9641
2024-12-11,A股“实物分红”持续升温，超30家公司花式回馈股东,1
2024-12-10,迎驾贡酒：连续3日融资净买入累计1525.47万元（12-10）,440
2024-12-11,安徽上市公司数量跻身全国第七 创历史最佳位次,32366
2024-12-10,那个鬼人老卖？你赚钱了？,4834
2024-12-10,爱恨燃尽,235
2024-12-10,量价关系20231027,329
2024-12-10,黑灯舞会,4529
2024-12-10,快跑吧，崩盘的时候快到了,6641
2024-12-10,聪慧的巴菲特,4220
2024-12-10,此股乃仁东的弟弟，忍者神龟,6225
2024-12-10,最多值12元的，快跑吧,160
2024-12-10,安徽苏兵,2520
2024-12-10,趋势·观察,819
2024-12-10,温馨的陆晨霜,4129
2024-12-10,可以开始建仓了！,620
2024-12-10,韭菜队小分队长,3147
2024-12-10,现在不拉升，更待何时,6011
2024-12-10,北上外资这几天加速买联通,4612
2024-12-10,我是来草原挣钱的,8032
2024-12-09,迎驾贡酒：融资净买入1170.77万元，融资余额2.18亿元（12-09）,850
2024-12-10,抢筹了。光伏暴涨,730
2024-12-09,散户主力非对称28点投降计划,9215
2024-12-09,能割肉的早割了，套牢的跌到3块也不会割得,101
2024-12-09,股友rp93816151,5
2024-12-09,潮州帅老阿伯,2814
2024-12-09,清仓了,631
2024-12-09,骑扬万贯得弗兰德,1036
2024-12-09,股友029d971Z67,4720
2024-12-09,阳光彩虹有白马,3348
2024-12-09,焦炭夜盘行情分析,1027
2024-12-09,鱼大大,8147
2024-12-09,Finally2020,4510
2024-12-09,花0开花落,349
2024-12-09,达者之路,8819
2024-12-09,Finally2020,6735
2024-12-09,假设14.29以上止跌横盘，大概率是假底,7548
2024-12-09,股友9F2277996Z,6344
2024-12-09,股友T1101987n2,6134
2024-12-09,浙C小哥哥,336
2024-12-09,股友7333w86w,3412
2024-12-09,股友7L826m3999,317
2024-12-09,温馨的陆晨霜,9317
2024-12-09,股友tqLilz,4241
2024-12-09,"大盘开始了,国家跳水队上场",505
2024-12-09,看看我之前的留言吧。准不准？目标3.8-4.0不变,2529
2024-12-09,股友D1c7s61206,6019
2024-12-09,连续涨停就停牌，连续跌停啥也不问询？,8636
2024-12-09,一个平凡的小散,8413
2024-12-09,基民ctUxKQ,8446
2024-12-09,盆满纳福de尔康,7641
2024-12-09,静谧的耿枫凝,2921
2024-12-09,新入市菜鸟,62
2024-12-09,静谧的耿枫凝,3834
2024-12-09,柠檬酸不酸的3197,7945
2024-12-09,明天如果高开就会大涨！！,6315
2024-12-09,有人要一起守到月底吗？空单的,5219
2024-12-09,xw乐普,1022
2024-12-09,至少翻两倍：大举加仓！,1630
2024-12-09,很同情庄家，大资金陷入泥潭。,4949
2024-12-09,独立的柔云馨,4135
2024-12-09,天高任我行,3549
2024-12-09,坚韧的绿如轩9,2111
2024-12-09,乌龙指了，所有票都跌呢,4349
2024-12-09,股友72K1v52675,9441
2024-12-09,股友7L826m3999,9627
2024-12-09,勤于思考的旋风虎,5521
2024-12-09,小韭海,6842
2024-12-09,抽烟只抽煊赫门,3811
2024-12-02,大发腾达的向问天,24141
2024-12-02,股友6295c3F891,1043
2024-11-19,liang两点半之前涨停,4928
2024-11-19,第二个片仔癀超低价 4.8元  翻倍行情等你 300039,810
2024-11-19,还有5分钟让你表演 加油,5922
2024-11-19,大家好，可以买吗？你们成本多少?,5736
2024-10-18,重磅：杉杉股份大涨7% 冲涨停，锂电池的优质！,8743
2024-10-01,到底发生了什么，要这样玩命的跌满整整一周,5645
2024-09-28,赌心里战,7543
2024-09-19,杀无赦123,4014
2024-09-16,股友1i868N0627,4447
2024-05-18,不如出众,9641
2024-05-15,今天徐工惊天地泣鬼神暴涨5分钱，因此我多吃了两碗饭,3713
2024-03-26,带头大姐7777,33
2024-03-13,股友E30qbZ,9916
2024-03-11,电影院受义情影响电视剧正好相反,8115
2024-02-27,提示：可以停是卖出和赎回了！,6837
2024-02-27,昱王好,5938
2024-02-27,赶快跑2点半大跌,5314
2024-02-27,愤怒艾格董事会,7031
2024-02-20,新手福利4144,3329
2024-01-21,股友6dsqXS,8840
2024-01-15,希望跌停，正好大买。。。,8420
2024-01-14,opu0Su,2431
2024-12-26,日进兴隆得姬冰雁,2219
2024-11-20,必聿,2637
2024-11-13,股友H3v9279076,331
2024-11-12,股友mOgnxy,9728
2024-11-06,收盘涨停？,9417
2024-10-24,股友pauFW5,6420
2024-10-20,阿50721a7719,134
2024-10-15,股友H3v9279076,3644
2024-09-28,比亚迪京东方等这些大猪们年底都逃回家里结算今年圈多少钱,4328
2024-09-13,嗨！【平凡的荣耀】融资中国第十届资本年会,4647
2024-09-12,TCL龙头都完蛋了，快跑啊88,2416
2024-09-09,opu0Su,6834
2024-08-27,opu0Su,8732
2024-07-08,股友H3v9279076,7623
2024-07-08,股友H3v9279076,6325
2024-07-02,科创板除了芯片和生物科技还有什么？,745
2024-06-27,opu0Su,36271
2024-06-16,股友mSqYAB,626
2024-06-16,净资产为零   涨势真牛,6346
2024-06-16,股友E30qbZ,2822
2024-06-16,opu0Su,199
2024-06-13,已经严重底背离！,741
2024-06-12,太不给力了吧！！,7532
2024-06-12,002619 或 002374,524002619
2024-06-07,下面属驴的的股友,1618
2024-06-07,诚实守信地旱柳,2340
2024-05-27,提前复盘12.11,7828
2024-05-24,我才不是9527,5143
2024-05-01,喝尿看盘不亦说乎会被雷噼死的,6112
2024-04-30,股友H3v9279076,8013
2024-04-15,股友sA3ksO,119
2024-03-19,002619 或 002374,3743002619
2024-03-19,股友H3v9279076,1044
2024-03-12,股友JooCbH,25355
2024-02-19,股友Ksosle,8023
2024-01-29,律所杨斌,43191
2024-01-22,防犬伏击,423427
2024-01-20,价升资金外流2亿,7244
2024-01-20,太和王,2624
2024-01-17,Lulige4128,7638
2024-01-10,今天以后再也买不到57以下的国药了 想尾盘接的 要出高价了,926
2024-01-04,huoliu110,5628
2024-01-03,huoliu110,5420
2024-12-31,huoliu110,8919
2024-12-25,大发腾达的向问天,741
2024-12-24,huoliu110,69356
2024-12-23,huoliu110,7236
2024-12-22,日进兴隆得姬冰雁,7548
2024-12-22,每股净资产值11.53元倒只剩股值43.39元国企漏洞太大了,2327
2024-12-09,huoliu110,410
2024-12-09,huoliu110,7314
2024-12-08,沁典团队,178
2024-11-22,huoliu110,3311
2024-11-21,huoliu110,6939
2024-11-20,这种垃圾股票，居然那么多散户看好,116
2024-11-20,huoliu110,9826
2024-12-11,马的，抄底在半山腰啊，不会爆仓吧,3822
2024-12-11,扭曲丛林,3645
2024-12-11,顺风点火,722
2024-12-11,一个小虾米的生活,5510
2024-12-11,英俊潇洒的李亦凡,5547
2024-12-11,医药股全部大涨只有复星这跌,6443
2024-12-11,扭曲丛林,304
2024-12-11,都 是无脑的散户天天大幅加仓，你说会来吗,3315
2024-12-11,明天还会小涨，然后下周又是阴跌,5438
2024-12-11,坚挺霸王枪,9834
2024-12-11,股友KHdn3C5193,9034
2024-12-11,股友A8562339m8,4834
2024-12-11,就是便宜货,1334
2024-12-11,002619 或 002374,9732002619
2024-12-11,把理想种向远方,3219
2024-12-11,粉红色浪漫,6916
2024-12-11,测短压短撑及来年趋势走向,372
2024-12-11,新嘉源,5613
2024-12-11,夜下枯灯,44
2024-12-11,比亚迪京东方等这些大猪们年底都逃回家里结算今年圈多少钱,1344
2024-12-11,都起来了   你怎么还不动,4020
2024-12-11,不想做个后悔人,8914
2024-12-11,耐心等待才能成功,240
2024-12-11,n681413585765062,3113
2024-12-11,股友hWXl39,7918
2024-12-11,股友hWXl39,3429
2024-12-11,包容的温雅滔,9438
2024-12-11,英姿飒爽的吴佑超,7743
2024-12-11,解放路瑞鹤仙,1828
2024-12-11,股友rtEp8s,7212123
2024-12-11,明天大唐电信如果还是强势，说明5G要跨年度做好行情了！高科技工程5G 是未来的好方向,7541
2024-12-11,大白马突然跌停，补跌？还是机构踩踏？3300能稳住！,2016
2024-12-11,股友C5o6735759,56231
2024-12-11,股友h06999W932,6932
2024-12-11,语笙不是雨声,3123
2024-12-11,n513113763766778,2546
2024-12-11,所有人都是黑黑的,4323
2024-12-11,6元一线成为重要压力，等半年左右回到6元吧！,46366
2024-12-11,开始大跌，绞杀融资盘,556
2024-12-11,Latter918,4443
2024-12-11,股友l1Pmvt,7442
2024-12-11,天天板全仓板,6116
2024-12-11,绿野仙踪呀,6338
2024-12-11,南大的主力是个狠人。杀小散从来不心软，磨到小散不得不抛,2811
2024-12-11,股友2u06312M98,6445
2024-12-11,有进取心的柯臻8,636
2024-12-11,作风硬,2716
2024-12-11,股友l1Pmvt,3918
2024-12-11,看看郑煤,459
2024-12-11,家住钱塘县,208
2024-12-11,Latter918,7625
2024-12-11,股友y5MVxW,7235
2024-12-11,坚挺霸王枪,7432
2024-12-11,ZJRZSZ,5724
2024-12-11,细心的黎亦游,7040
2024-12-11,这是搞半导体的公司吗，差距这么大,4317
2024-12-11,n4119136835995369243,6947
2024-12-11,金龙舞,2043
2024-12-11,能割肉的早割了，套牢的跌到3块也不会割得,9020
2024-12-11,股友19A03g1702,9147
2024-12-11,已经破位，大单狂卖！要割韭菜了,737
2024-12-11,股友N290317Q87,5313
2024-12-11,9月15日5元多进的自称物极必反的“善猎者必善等待！合力泰，值得期待！”还在吗哈,64329
2024-12-11,可爱的洪清平,715
2024-12-11,下周大涨,1928
2024-12-11,炒不上班,3914
2024-12-11,有礼貌的颜轩0,8429
2024-12-11,轻松的淳美,925
2024-12-11,大A浪哥,5425
2024-12-11,股友9flK7l,2335
2024-12-10,浙大网新：融资净偿还197.83万元，融资余额6.95亿元（12-10）,541
2024-12-11,我说冲高卖对了吧哈哈哈,4733
2024-12-11,miandianA,5947
2024-12-11,黑哥1970,5741
2024-12-11,下周一满仓买,9238
2024-12-11,家住钱塘县,8521
2024-12-11,别套我本金就行,8815
2024-12-10,MiloLiu,5916
2024-12-10,基民5307v19V88,1728
2024-12-10,股友850q63u527,382
2024-12-11,东吴证券两融、期货双线加码；约三成公募基金公司今年迎来新舵手 | 券商基金早参,1210
2024-12-11,A股市场两融余额增至2.51万亿元,370014
2024-12-11,股友026e217x90,302
2024-12-11,你是幸运之星,8241
2024-12-11,第二个片仔癀超低价 4.8元  翻倍行情等你 300039,8611
2024-12-11,无花果36,8610
2024-12-11,蓝色天空15168,2427
2024-12-11,东吴证券股友,9339
2024-12-11,股友7656e7O912,3848
2024-12-11,多元宇宙投机王,1524
2024-12-11,y333333q,2748
2024-12-11,大动作！这家券商两融、期货双线加码,6352
2024-12-10,东吴证券：融资净偿还794.61万元，融资余额31.58亿元（12-10）,530
2024-12-10,股友Df10365126,483
2024-12-10,股友WlSObk,333942
2024-12-10,东吴证券 两项大动作！,12242
2024-12-10,002619 或 002374,1045002619
